table,class,num
u_groups , ./src/com/ecity/enn/project/saleproject/GetCompanyInfo.java,1
u_groups , ./src/com/ecity/enn/project/saleproject/GetFactoryCode.java,2
u_groups , ./src/com/ecity/enn/project/schedule/stat/GroupQuery.java,7
u_groups , ./src/com/ecity/enn/project/trance/position/TransferPosition.java,1
u_groups , ./src/com/ecity/enn/project/user/UserManager.java,17
u_groups , ./src/com/ecity/enn/project/util/EnnUtil.java,6
u_groups , ./src/com/ecity/enn/project/util/HandleGcpjData.java,1
u_groups , ./src/com/ecity/enn/project/vo/RoleVO.java,2
u_groups , ./src/com/ecity/enn/projectex/db/ProjectAutoFormManager2.java,2
u_groups , ./src/com/ecity/enn/projectex/db/ProjectDangerWorkManager.java,15
u_groups , ./src/com/ecity/enn/projectex/db/ProjectGdhjManager.java,3
u_groups , ./src/com/ecity/enn/projectex/db/ProjectHjAndSyInfoManager.java,40
u_groups , ./src/com/ecity/enn/projectex/db/ProjectInfoManager.java,27
u_groups , ./src/com/ecity/enn/projectex/db/ProjectInspectManager.java,8
u_groups , ./src/com/ecity/enn/projectex/db/ProjectQuantityManager.java,1
u_groups , ./src/com/ecity/enn/projectex/db/ProjectQuantityManager2.java,47
u_groups , ./src/com/ecity/enn/projectex/db/ProjectSafeManager.java,18
u_groups , ./src/com/ecity/enn/projectex/db/ProjectWorkControlManager.java,1
u_groups , ./src/com/ecity/enn/projectex/db/ProjectWorkRemindManager.java,3
u_groups , ./src/com/ecity/enn/usermanager/db/EnnGcgsUserManager.java,17
u_groups , ./src/com/ecity/position/PositionManager.java,3
u_groups , ./src/com/ecity/project/weld/WeldManager.java,3
u_groups_log , ./src/com/ecity/enn/project/db/ProjectBaseinfoManager.java,1
u_menutree , ./src/com/ecity/enn/project/util/EnnUtil.java,1
u_menutree , ./src/com/ecity/enn/projectex/db/ProjectWorkRemindManager.java,1
u_role , ./src/com/ecity/enn/project/ServiceCore.java,4
u_role , ./src/com/ecity/enn/project/baojianhegui/BJHGManager.java,1
u_role , ./src/com/ecity/enn/project/db/OnOffDutySignManager.java,1
u_role , ./src/com/ecity/enn/project/db/ProjectCostManager.java,1
u_role , ./src/com/ecity/enn/project/db/ProjectCostManagerNew.java,1
u_role , ./src/com/ecity/enn/project/db/ProjectCostManagerT.java,4
u_role , ./src/com/ecity/enn/project/db/ProjectExtension.java,1
u_role , ./src/com/ecity/enn/project/db/ProjectFlowManager.java,1
u_role , ./src/com/ecity/enn/project/db/ProjectMsgManager.java,2
u_role , ./src/com/ecity/enn/project/db/ProjectProcessManager.java,2
u_role , ./src/com/ecity/enn/project/db/camera/CameraServiceManager.java,1
u_role , ./src/com/ecity/enn/project/db/dutysign/AOnOffDutySignQuerier.java,7
u_role , ./src/com/ecity/enn/project/evaluationmanagement/MenEvaluation.java,1
u_role , ./src/com/ecity/enn/project/expschedule/ScheduleManager.java,1
u_role , ./src/com/ecity/enn/project/fanneng/FanNengManager.java,2
u_role , ./src/com/ecity/enn/project/groupMng/CrossAreaManager.java,2
u_role , ./src/com/ecity/enn/project/inspection/InspectionManager.java,1
u_role , ./src/com/ecity/enn/project/thread/SaleUserToPro.java,1
u_role , ./src/com/ecity/enn/project/user/UserManager.java,2
u_role , ./src/com/ecity/enn/project/util/EnnUtil.java,1
u_role , ./src/com/ecity/enn/projectex/db/ProjectHjAndSyInfoManager.java,2
u_role , ./src/com/ecity/enn/projectex/db/ProjectInfoManager.java,2
u_role , ./src/com/ecity/enn/projectex/db/ProjectQuantityManager2.java,10
u_role , ./src/com/ecity/enn/projectex/db/ProjectWorkRemindManager.java,4
u_role , ./src/com/ecity/enn/usermanager/db/EnnGcgsUserManager.java,1
u_role , ./src/com/ecity/position/PositionManager.java,1
u_role_authority , ./src/com/ecity/enn/project/vo/RoleVO.java,1
u_role_menu , ./src/com/ecity/enn/project/util/EnnUtil.java,1
u_rolegroup , ./src/com/ecity/enn/project/db/ProjectFlowManager.java,1
u_user_role , ./src/com/ecity/enn/project/EnnAuthorityServiceImpl.java,5
u_user_role , ./src/com/ecity/enn/project/ServiceCore.java,3
u_user_role , ./src/com/ecity/enn/project/baojianhegui/BJHGManager.java,1
u_user_role , ./src/com/ecity/enn/project/db/ProjectBaseinfoManager.java,2
u_user_role , ./src/com/ecity/enn/project/db/ProjectCostManager.java,1
u_user_role , ./src/com/ecity/enn/project/db/ProjectCostManagerNew.java,2
u_user_role , ./src/com/ecity/enn/project/db/ProjectCostManagerT.java,4
u_user_role , ./src/com/ecity/enn/project/db/ProjectExtension.java,1
u_user_role , ./src/com/ecity/enn/project/db/ProjectFlowManager.java,1
u_user_role , ./src/com/ecity/enn/project/db/ProjectMsgManager.java,2
u_user_role , ./src/com/ecity/enn/project/db/ProjectProcessManager.java,2
u_user_role , ./src/com/ecity/enn/project/db/camera/CameraServiceManager.java,1
u_user_role , ./src/com/ecity/enn/project/db/dutysign/AOnOffDutySignQuerier.java,8
u_user_role , ./src/com/ecity/enn/project/evaluationmanagement/MenEvaluation.java,1
u_user_role , ./src/com/ecity/enn/project/expschedule/ScheduleManager.java,1
u_user_role , ./src/com/ecity/enn/project/groupMng/CrossAreaManager.java,10
u_user_role , ./src/com/ecity/enn/project/inspection/InspectionManager.java,1
u_user_role , ./src/com/ecity/enn/project/thread/SaleUserToPro.java,1
u_user_role , ./src/com/ecity/enn/project/trance/position/TransferPosition.java,3
u_user_role , ./src/com/ecity/enn/project/user/UserAccountManager.java,1
u_user_role , ./src/com/ecity/enn/project/user/UserManager.java,2
u_user_role , ./src/com/ecity/enn/project/util/EnnUtil.java,1
u_user_role , ./src/com/ecity/enn/project/vo/RoleVO.java,1
u_user_role , ./src/com/ecity/enn/projectex/db/ProjectHjAndSyInfoManager.java,2
u_user_role , ./src/com/ecity/enn/projectex/db/ProjectInfoManager.java,2
u_user_role , ./src/com/ecity/enn/projectex/db/ProjectQuantityManager2.java,10
u_user_role , ./src/com/ecity/enn/projectex/db/ProjectWorkRemindManager.java,11
u_user_role , ./src/com/ecity/enn/usermanager/db/EnnGcgsUserManager.java,1
u_user_role , ./src/com/ecity/position/PositionManager.java,1
u_users , ./src/com/ecity/enn/project/EnnAuthorityServiceImpl.java,7
u_users , ./src/com/ecity/enn/project/MsgSubscribePublish/EvaluationManageMsg.java,5
u_users , ./src/com/ecity/enn/project/ServiceCore.java,1
u_users , ./src/com/ecity/enn/project/baojianhegui/BJHGManager.java,1
u_users , ./src/com/ecity/enn/project/db/BalanceThread.java,1
u_users , ./src/com/ecity/enn/project/db/EnnUserManager.java,2
u_users , ./src/com/ecity/enn/project/db/ProjectBaseinfoManager.java,19
u_users , ./src/com/ecity/enn/project/db/ProjectCYGXManager.java,2
u_users , ./src/com/ecity/enn/project/db/ProjectCheckOrder.java,3
u_users , ./src/com/ecity/enn/project/db/ProjectCostAudit.java,1
u_users , ./src/com/ecity/enn/project/db/ProjectCostManager.java,6
u_users , ./src/com/ecity/enn/project/db/ProjectCostManagerNew.java,7
u_users , ./src/com/ecity/enn/project/db/ProjectCostManagerT.java,19
u_users , ./src/com/ecity/enn/project/db/ProjectExtension.java,1
u_users , ./src/com/ecity/enn/project/db/ProjectJGZLManager.java,3
u_users , ./src/com/ecity/enn/project/db/ProjectMsgManager.java,2
u_users , ./src/com/ecity/enn/project/db/ProjectOrderManager.java,2
u_users , ./src/com/ecity/enn/project/db/ProjectProcessManager.java,5
u_users , ./src/com/ecity/enn/project/db/ProjectQualityManager.java,7
u_users , ./src/com/ecity/enn/project/db/ProjectSJBGManager.java,1
u_users , ./src/com/ecity/enn/project/db/ProjectSignManager.java,1
u_users , ./src/com/ecity/enn/project/db/ProjectWLHXManager.java,1
u_users , ./src/com/ecity/enn/project/db/ProjectWLManager.java,4
u_users , ./src/com/ecity/enn/project/db/ProjectXCQZManager.java,1
u_users , ./src/com/ecity/enn/project/db/ProjectZLZGManager.java,2
u_users , ./src/com/ecity/enn/project/db/TransferPositionManager.java,1
u_users , ./src/com/ecity/enn/project/db/camera/CameraServiceManager.java,11
u_users , ./src/com/ecity/enn/project/db/dutysign/AOnOffDutySignQuerier.java,9
u_users , ./src/com/ecity/enn/project/db/sale/SaleServiceManager.java,2
u_users , ./src/com/ecity/enn/project/db/video/VideoServiceManager.java,2
u_users , ./src/com/ecity/enn/project/dilixinxi/DilixinxiManager.java,1
u_users , ./src/com/ecity/enn/project/evaluationmanagement/EvaluationManager.java,1
u_users , ./src/com/ecity/enn/project/evaluationmanagement/MenEvaluation.java,1
u_users , ./src/com/ecity/enn/project/fanneng/FanNengManager.java,1
u_users , ./src/com/ecity/enn/project/groupMng/CrossAreaManager.java,15
u_users , ./src/com/ecity/enn/project/inspection/InspectionManager.java,1
u_users , ./src/com/ecity/enn/project/log/ProjectLogList.java,2
u_users , ./src/com/ecity/enn/project/log/ProjectLogloginList.java,2
u_users , ./src/com/ecity/enn/project/phonedevice/PhoneDeviceManager.java,3
u_users , ./src/com/ecity/enn/project/protype/GetUserLinkList.java,2
u_users , ./src/com/ecity/enn/project/report/ProjectReportManager.java,1
u_users , ./src/com/ecity/enn/project/thread/SaleUserToPro.java,1
u_users , ./src/com/ecity/enn/project/trance/position/TransferPosition.java,5
u_users , ./src/com/ecity/enn/project/user/UserAccountManager.java,4
u_users , ./src/com/ecity/enn/project/user/UserManager.java,8
u_users , ./src/com/ecity/enn/project/util/EnnUtil.java,2
u_users , ./src/com/ecity/enn/project/util/HandleGcpjData.java,1
u_users , ./src/com/ecity/enn/projectex/db/ProjectAutoFormManager2.java,2
u_users , ./src/com/ecity/enn/projectex/db/ProjectDangerWorkManager.java,18
u_users , ./src/com/ecity/enn/projectex/db/ProjectGdhjManager.java,6
u_users , ./src/com/ecity/enn/projectex/db/ProjectHjAndSyInfoManager.java,5
u_users , ./src/com/ecity/enn/projectex/db/ProjectInfoManager.java,16
u_users , ./src/com/ecity/enn/projectex/db/ProjectInspectManager.java,8
u_users , ./src/com/ecity/enn/projectex/db/ProjectQuantityManager.java,3
u_users , ./src/com/ecity/enn/projectex/db/ProjectQuantityManager2.java,52
u_users , ./src/com/ecity/enn/projectex/db/ProjectSafeManager.java,7
u_users , ./src/com/ecity/enn/projectex/db/ProjectWorkControlManager.java,3
u_users , ./src/com/ecity/enn/projectex/db/ProjectWorkRemindManager.java,2
u_users , ./src/com/ecity/enn/usermanager/db/EnnGcgsUserManager.java,1
u_users_token , ./src/com/ecity/enn/project/user/UserManager.java,4
user_phonedevice , ./src/com/ecity/enn/project/phonedevice/PhoneDeviceManager.java,13
user_phonedevice , ./src/com/ecity/enn/project/user/UserManager.java,2
user_power , ./src/com/ecity/enn/project/phonedevice/PhoneDeviceManager.java,1
user_powerdevice , ./src/com/ecity/enn/project/phonedevice/PhoneDeviceManager.java,6
verification_item_conf , ./src/com/ecity/enn/project/extradata/ExtraDataManager.java,3
view_type_men , ./src/com/ecity/enn/project/baojianhegui/BJHGManager.java,1
view_type_men , ./src/com/ecity/enn/project/db/ProjectBaseinfoManager.java,6
view_type_men , ./src/com/ecity/enn/project/db/ProjectCYGXManager.java,1
view_type_men , ./src/com/ecity/enn/project/db/ProjectCostControlManager.java,2
view_type_men , ./src/com/ecity/enn/project/db/ProjectJGZLManager.java,1
view_type_men , ./src/com/ecity/enn/project/db/ProjectProcessManager.java,2
view_type_men , ./src/com/ecity/enn/project/db/ProjectSignManagerNew.java,1
view_type_men , ./src/com/ecity/enn/project/db/ProjectWLManager.java,1
view_type_men , ./src/com/ecity/enn/project/db/camera/CameraServiceManager.java,1
view_type_men , ./src/com/ecity/enn/project/inspection/InspectionManager.java,1
view_type_men , ./src/com/ecity/enn/project/quality/check/QualityCheck.java,2
view_type_men , ./src/com/ecity/enn/projectex/db/ProjectInfoManager.java,1
view_type_men , ./src/com/ecity/enn/projectex/db/ProjectQuantityManager.java,1
wb_fcg , ./src/com/ecity/enn/project/extradata/ExtraDataManager.java,7
wb_fnxm , ./src/com/ecity/enn/project/extradata/ExtraDataManager.java,8
wb_gongshang , ./src/com/ecity/enn/project/extradata/ExtraDataManager.java,7
wb_minyong , ./src/com/ecity/enn/project/extradata/ExtraDataManager.java,8
wb_other , ./src/com/ecity/enn/project/extradata/ExtraDataManager.java,9
wb_pro_fnfj_file , ./src/com/ecity/enn/project/extradata/ExtraDataManager.java,4
wb_szzy , ./src/com/ecity/enn/project/extradata/ExtraDataManager.java,7
work_time_period , ./src/com/ecity/enn/project/db/WorkTimeConfigManager.java,3
